query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;l_input_rows;r_input_rows;peak_mem;output_rows;child_plan
88;6;1;1;1;128;LocalExchangeSinkOperator;0.961;128;0;0;128;7
88;7;1;2;32;128;LocalExchangeSourceOperator;8.321;128;0;0;128;5
88;8;1;1;1;128;Aggregation;1.738;128;0;66560;1;6
88;9;1;0;32;128;LocalExchangeSinkOperator;0.959;1;0;0;1;12
88;10;1;1;1;128;FilterProject;0.646;1;0;0;1;8
88;11;1;0;32;128;FilterProject;1.402;1;0;128;1;9
88;12;1;1;1;128;LocalExchangeSourceOperator;2.235;1;0;0;1;10
88;13;1;0;32;128;PartitionedOutput;1.952;1;0;16896;1;11
88;14;1;2;32;128;ExchangeOperator;3.716;128;0;8064;128;23
88;15;2;2;128;128;FilterProject;25.190;7730246;0;0;7730246;24
88;16;2;1;128;128;LocalExchangeSinkOperator;200.879;7730246;0;0;7730246;17
88;17;2;2;128;128;LocalExchangeSourceOperator;697.910;7730246;0;1567744;7730246;15
88;18;2;1;128;128;HashBuilderOperator;35369.390;7730246;0;41222656;0;16
88;19;2;0;128;128;ExchangeOperator;4020.419;20000000;0;19234816;20000000;26
88;20;2;0;128;128;LookupJoinOperator;4134.350;20000000;0;8431616;7730246;18,19
88;21;2;0;128;128;FilterProject;33403.200;7730246;0;5320960;7730246;20
88;22;2;0;128;128;PartialAggregation;146.980;7730246;0;66432;128;21
88;23;2;0;128;128;PartitionedOutput;23.920;128;0;17216;128;22
88;24;2;2;128;128;ExchangeOperator;266.180;7730246;0;12124160;7730246;29
88;25;3;0;128;128;TableScanOperator;373.009;20000000;0;7663616;20000000;
88;26;3;0;128;128;PartitionedOutput;2010.380;20000000;0;17931008;20000000;25
88;27;4;0;128;128;TableScanOperator;58400.301;7730246;0;169304512;7730246;
88;28;4;0;128;128;FilterProject;1124.100;7730246;0;2176;7730246;27
88;29;4;0;128;128;PartitionedOutput;1638.600;7730246;0;1136640;7730246;28
89;0;0;1;1;160;LocalExchangeSourceOperator;0.050;1;0;0;1;4
89;1;0;1;1;160;ExplainAnalyzeOperator;105.718;1;0;0;1;0
89;2;0;0;16;160;ExchangeOperator;0.066;1;0;0;1;13
89;3;0;1;1;160;TaskOutputOperator;0.158;1;0;0;1;1
89;4;0;0;16;160;LocalExchangeSinkOperator;0.335;1;0;0;1;2
89;5;1;2;40;160;FilterProject;4.351;160;0;0;160;14
89;6;1;1;1;160;LocalExchangeSinkOperator;0.750;160;0;0;160;7
89;7;1;2;40;160;LocalExchangeSourceOperator;7.918;160;0;0;160;5
89;8;1;1;1;160;Aggregation;1.369;160;0;66560;1;6
89;9;1;0;40;160;LocalExchangeSinkOperator;1.066;1;0;0;1;12
89;10;1;1;1;160;FilterProject;0.493;1;0;0;1;8
89;11;1;0;40;160;FilterProject;1.869;1;0;128;1;9
89;12;1;1;1;160;LocalExchangeSourceOperator;2.787;1;0;0;1;10
89;13;1;0;40;160;PartitionedOutput;2.574;1;0;16896;1;11
89;14;1;2;40;160;ExchangeOperator;3.424;160;0;12160;160;23
89;15;2;2;160;160;FilterProject;25.140;7730246;0;0;7730246;24
89;16;2;1;160;160;LocalExchangeSinkOperator;54.220;7730246;0;0;7730246;17
89;17;2;2;160;160;LocalExchangeSourceOperator;1002.220;7730246;0;6303744;7730246;15
89;18;2;1;160;160;HashBuilderOperator;17598.880;7730246;0;39203328;0;16
89;19;2;0;160;160;ExchangeOperator;3870.454;20000000;0;20709376;20000000;26
89;20;2;0;160;160;LookupJoinOperator;3997.020;20000000;0;8431616;7730246;18,19
89;21;2;0;160;160;FilterProject;27603.060;7730246;0;5320960;7730246;20
89;22;2;0;160;160;PartialAggregation;144.400;7730246;0;66432;160;21
89;23;2;0;160;160;PartitionedOutput;31.540;160;0;17216;160;22
89;24;2;2;160;160;ExchangeOperator;181.640;7730246;0;2883584;7730246;29
89;25;3;0;160;160;TableScanOperator;402.166;20000000;0;14768896;20000000;
89;26;3;0;160;160;PartitionedOutput;2050.430;20000000;0;24095488;20000000;25
89;27;4;0;160;160;TableScanOperator;57430.385;7730246;0;242128320;7730246;
89;28;4;0;160;160;FilterProject;1160.340;7730246;0;2176;7730246;27
89;29;4;0;160;160;PartitionedOutput;1624.890;7730246;0;1136640;7730246;28
90;0;0;1;1;16;LocalExchangeSourceOperator;0.056;1;0;0;1;4
90;1;0;1;1;16;ExplainAnalyzeOperator;105.272;1;0;0;1;0
90;2;0;0;16;16;ExchangeOperator;0.134;1;0;0;1;13
90;3;0;1;1;16;TaskOutputOperator;0.119;1;0;0;1;1
90;4;0;0;16;16;LocalExchangeSinkOperator;0.387;1;0;0;1;2
90;5;1;2;4;16;FilterProject;1.216;16;0;0;16;14
90;6;1;1;1;16;LocalExchangeSinkOperator;0.310;16;0;0;16;7
90;7;1;2;4;16;LocalExchangeSourceOperator;2.175;16;0;0;16;5
90;8;1;1;1;16;Aggregation;0.661;16;0;66560;1;6
90;9;1;0;4;16;LocalExchangeSinkOperator;0.124;1;0;0;1;12
90;10;1;1;1;16;FilterProject;0.274;1;0;0;1;8
90;11;1;0;4;16;FilterProject;0.234;1;0;128;1;9
90;12;1;1;1;16;LocalExchangeSourceOperator;0.477;1;0;0;1;10
90;13;1;0;4;16;PartitionedOutput;0.423;1;0;16896;1;11
90;14;1;2;4;16;ExchangeOperator;0.779;16;0;1920;16;23
90;15;2;2;16;16;FilterProject;25.770;7730246;0;0;7730246;24
90;16;2;1;16;16;LocalExchangeSinkOperator;39.741;7730246;0;0;7730246;17
90;17;2;2;16;16;LocalExchangeSourceOperator;641.890;7730246;0;598016;7730246;15
90;18;2;1;16;16;HashBuilderOperator;3845.810;7730246;0;57024640;0;16
90;19;2;0;16;16;ExchangeOperator;1470.033;20000000;0;20709376;20000000;26
90;20;2;0;16;16;LookupJoinOperator;1772.306;20000000;0;8431616;7730246;18,19
90;21;2;0;16;16;FilterProject;9263.320;7730246;0;4403456;7730246;20
90;22;2;0;16;16;PartialAggregation;106.270;7730246;0;66176;16;21
90;23;2;0;16;16;PartitionedOutput;2.733;16;0;17216;16;22
90;24;2;2;16;16;ExchangeOperator;270.135;7730246;0;3932160;7730246;29
90;25;3;0;16;16;TableScanOperator;310.443;20000000;0;11273728;20000000;
90;26;3;0;16;16;PartitionedOutput;1939.270;20000000;0;20720384;20000000;25
90;27;4;0;16;16;TableScanOperator;9460.034;7730246;0;31159296;7730246;
90;28;4;0;16;16;FilterProject;842.480;7730246;0;2176;7730246;27
90;29;4;0;16;16;PartitionedOutput;1164.250;7730246;0;1570816;7730246;28
91;0;0;1;1;32;LocalExchangeSourceOperator;0.039;1;0;0;1;4
91;1;0;1;1;32;ExplainAnalyzeOperator;104.960;1;0;0;1;0
91;2;0;0;16;32;ExchangeOperator;0.071;1;0;0;1;13
91;3;0;1;1;32;TaskOutputOperator;0.140;1;0;0;1;1
91;4;0;0;16;32;LocalExchangeSinkOperator;0.344;1;0;0;1;2
91;5;1;2;8;32;FilterProject;2.592;32;0;0;32;14
91;6;1;1;1;32;LocalExchangeSinkOperator;0.511;32;0;0;32;7
91;7;1;2;8;32;LocalExchangeSourceOperator;4.155;32;0;0;32;5
91;8;1;1;1;32;Aggregation;0.942;32;0;66560;1;6
91;9;1;0;8;32;LocalExchangeSinkOperator;0.284;1;0;0;1;12
91;10;1;1;1;32;FilterProject;0.343;1;0;0;1;8
91;11;1;0;8;32;FilterProject;0.402;1;0;128;1;9
91;12;1;1;1;32;LocalExchangeSourceOperator;0.770;1;0;0;1;10
91;13;1;0;8;32;PartitionedOutput;0.603;1;0;16896;1;11
91;14;1;2;8;32;ExchangeOperator;1.494;32;0;2688;32;23
91;15;2;2;32;32;FilterProject;22.330;7730246;0;0;7730246;24
91;16;2;1;32;32;LocalExchangeSinkOperator;63.026;7730246;0;0;7730246;17
91;17;2;2;32;32;LocalExchangeSourceOperator;578.740;7730246;0;503808;7730246;15
91;18;2;1;32;32;HashBuilderOperator;5083.290;7730246;0;46678272;0;16
91;19;2;0;32;32;ExchangeOperator;1950.072;20000000;0;22609920;20000000;26
91;20;2;0;32;32;LookupJoinOperator;2241.490;20000000;0;8431616;7730246;18,19
91;21;2;0;32;32;FilterProject;12746.510;7730246;0;5320960;7730246;20
91;22;2;0;32;32;PartialAggregation;119.470;7730246;0;66176;32;21
91;23;2;0;32;32;PartitionedOutput;5.960;32;0;17216;32;22
91;24;2;2;32;32;ExchangeOperator;243.691;7730246;0;3342336;7730246;29
91;25;3;0;32;32;TableScanOperator;329.948;20000000;0;7778688;20000000;
91;26;3;0;32;32;PartitionedOutput;1878.920;20000000;0;12299008;20000000;25
91;27;4;0;32;32;TableScanOperator;12260.070;7730246;0;45443776;7730246;
91;28;4;0;32;32;FilterProject;918.630;7730246;0;2176;7730246;27
91;29;4;0;32;32;PartitionedOutput;1287.650;7730246;0;1570816;7730246;28
92;0;0;1;1;64;LocalExchangeSourceOperator;0.033;1;0;0;1;4
92;1;0;1;1;64;ExplainAnalyzeOperator;105.112;1;0;0;1;0
92;2;0;0;16;64;ExchangeOperator;0.061;1;0;0;1;13
92;3;0;1;1;64;TaskOutputOperator;0.128;1;0;0;1;1
92;4;0;0;16;64;LocalExchangeSinkOperator;0.319;1;0;0;1;2
92;5;1;2;16;64;FilterProject;4.576;64;0;0;64;14
92;6;1;1;1;64;LocalExchangeSinkOperator;0.979;64;0;0;64;7
92;7;1;2;16;64;LocalExchangeSourceOperator;8.134;64;0;0;64;5
92;8;1;1;1;64;Aggregation;1.709;64;0;66560;1;6
92;9;1;0;16;64;LocalExchangeSinkOperator;0.472;1;0;0;1;12
92;10;1;1;1;64;FilterProject;0.619;1;0;0;1;8
92;11;1;0;16;64;FilterProject;0.810;1;0;128;1;9
92;12;1;1;1;64;LocalExchangeSourceOperator;1.546;1;0;0;1;10
92;13;1;0;16;64;PartitionedOutput;1.238;1;0;16896;1;11
92;14;1;2;16;64;ExchangeOperator;3.044;64;0;6016;64;23
92;15;2;2;64;64;FilterProject;21.680;7730246;0;0;7730246;24
92;16;2;1;64;64;LocalExchangeSinkOperator;105.321;7730246;0;0;7730246;17
92;17;2;2;64;64;LocalExchangeSourceOperator;561.460;7730246;0;1474560;7730246;15
92;18;2;1;64;64;HashBuilderOperator;16172.900;7730246;0;42762496;0;16
92;19;2;0;64;64;ExchangeOperator;4620.166;20000000;0;20283392;20000000;26
92;20;2;0;64;64;LookupJoinOperator;4422.640;20000000;0;8431616;7730246;18,19
92;21;2;0;64;64;FilterProject;39914.850;7730246;0;4665600;7730246;20
92;22;2;0;64;64;PartialAggregation;148.350;7730246;0;66176;64;21
92;23;2;0;64;64;PartitionedOutput;12.449;64;0;17216;64;22
92;24;2;2;64;64;ExchangeOperator;267.184;7730246;0;9568256;7730246;29
92;25;3;0;64;64;TableScanOperator;360.128;20000000;0;3920576;20000000;
92;26;3;0;64;64;PartitionedOutput;1938.530;20000000;0;15194880;20000000;25
92;27;4;0;64;64;TableScanOperator;25740.145;7730246;0;81268800;7730246;
92;28;4;0;64;64;FilterProject;1083.360;7730246;0;2176;7730246;27
92;29;4;0;64;64;PartitionedOutput;1568.090;7730246;0;1497088;7730246;28
93;0;0;1;1;96;LocalExchangeSourceOperator;0.025;1;0;0;1;4
93;1;0;1;1;96;ExplainAnalyzeOperator;105.060;1;0;0;1;0
93;2;0;0;16;96;ExchangeOperator;0.047;1;0;0;1;13
93;3;0;1;1;96;TaskOutputOperator;0.115;1;0;0;1;1
93;4;0;0;16;96;LocalExchangeSinkOperator;0.302;1;0;0;1;2
93;5;1;2;24;96;FilterProject;4.620;96;0;0;96;14
93;6;1;1;1;96;LocalExchangeSinkOperator;1.080;96;0;0;96;7
93;7;1;2;24;96;LocalExchangeSourceOperator;9.130;96;0;0;96;5
93;8;1;1;1;96;Aggregation;1.991;96;0;66560;1;6
93;9;1;0;24;96;LocalExchangeSinkOperator;0.719;1;0;0;1;12
93;10;1;1;1;96;FilterProject;0.695;1;0;0;1;8
93;11;1;0;24;96;FilterProject;1.185;1;0;128;1;9
93;12;1;1;1;96;LocalExchangeSourceOperator;2.116;1;0;0;1;10
93;13;1;0;24;96;PartitionedOutput;1.758;1;0;16896;1;11
93;14;1;2;24;96;ExchangeOperator;3.653;96;0;14464;96;23
93;15;2;2;96;96;FilterProject;21.140;7730246;0;0;7730246;24
93;16;2;1;96;96;LocalExchangeSinkOperator;128.801;7730246;0;0;7730246;17
93;17;2;2;96;96;LocalExchangeSourceOperator;536.740;7730246;0;2252800;7730246;15
93;18;2;1;96;96;HashBuilderOperator;25144.690;7730246;0;40813056;0;16
93;19;2;0;96;96;ExchangeOperator;3810.259;20000000;0;21954560;20000000;26
93;20;2;0;96;96;LookupJoinOperator;4013.300;20000000;0;8431616;7730246;18,19
93;21;2;0;96;96;FilterProject;27921.370;7730246;0;4468992;7730246;20
93;22;2;0;96;96;PartialAggregation;137.770;7730246;0;66432;96;21
93;23;2;0;96;96;PartitionedOutput;18.580;96;0;17216;96;22
93;24;2;2;96;96;ExchangeOperator;250.413;7730246;0;15237248;7730246;29
93;25;3;0;96;96;TableScanOperator;376.082;20000000;0;7628928;20000000;
93;26;3;0;96;96;PartitionedOutput;2009.330;20000000;0;17554176;20000000;25
93;27;4;0;96;96;TableScanOperator;36710.219;7730246;0;138813248;7730246;
93;28;4;0;96;96;FilterProject;1088.620;7730246;0;2176;7730246;27
93;29;4;0;96;96;PartitionedOutput;1553.430;7730246;0;1497088;7730246;28
94;0;0;1;1;8;LocalExchangeSourceOperator;0.031;1;0;0;1;4
94;1;0;1;1;8;ExplainAnalyzeOperator;104.816;1;0;0;1;0
94;2;0;0;16;8;ExchangeOperator;0.039;1;0;0;1;13
94;3;0;1;1;8;TaskOutputOperator;0.134;1;0;0;1;1
94;4;0;0;16;8;LocalExchangeSinkOperator;0.335;1;0;0;1;2
94;5;1;2;2;8;FilterProject;0.523;8;0;0;8;14
94;6;1;1;1;8;LocalExchangeSinkOperator;0.236;8;0;0;8;7
94;7;1;2;2;8;LocalExchangeSourceOperator;1.281;8;0;0;8;5
94;8;1;1;1;8;Aggregation;0.456;8;0;66560;1;6
94;9;1;0;2;8;LocalExchangeSinkOperator;0.075;1;0;0;1;12
94;10;1;1;1;8;FilterProject;0.228;1;0;0;1;8
94;11;1;0;2;8;FilterProject;0.176;1;0;128;1;9
94;12;1;1;1;8;LocalExchangeSourceOperator;0.318;1;0;0;1;10
94;13;1;0;2;8;PartitionedOutput;0.421;1;0;16896;1;11
94;14;1;2;2;8;ExchangeOperator;0.531;8;0;1920;8;23
94;15;2;2;8;8;FilterProject;28.050;7730246;0;0;7730246;24
94;16;2;1;8;8;LocalExchangeSinkOperator;25.152;7730246;0;0;7730246;17
94;17;2;2;8;8;LocalExchangeSourceOperator;658.020;7730246;0;491520;7730246;15
94;18;2;1;8;8;HashBuilderOperator;3652.180;7730246;0;75829376;0;16
94;19;2;0;8;8;ExchangeOperator;1130.017;20000000;0;20054016;20000000;26
94;20;2;0;8;8;LookupJoinOperator;1687.883;20000000;0;7514112;7730246;18,19
94;21;2;0;8;8;FilterProject;5242.090;7730246;0;3404032;7730246;20
94;22;2;0;8;8;PartialAggregation;100.660;7730246;0;66176;8;21
94;23;2;0;8;8;PartitionedOutput;1.322;8;0;17216;8;22
94;24;2;2;8;8;ExchangeOperator;279.242;7730246;0;3342336;7730246;29
94;25;3;0;8;8;TableScanOperator;253.508;20000000;0;7778304;20000000;
94;26;3;0;8;8;PartitionedOutput;1673.990;20000000;0;32938752;20000000;25
94;27;4;0;8;8;TableScanOperator;7400.017;7730246;0;15652224;7730246;
94;28;4;0;8;8;FilterProject;770.990;7730246;0;2176;7730246;27
94;29;4;0;8;8;PartitionedOutput;1058.630;7730246;0;1554432;7730246;28
95;0;0;1;1;128;LocalExchangeSourceOperator;0.032;1;0;0;1;4
95;1;0;1;1;128;ExplainAnalyzeOperator;105.085;1;0;0;1;0
95;2;0;0;16;128;ExchangeOperator;0.049;1;0;0;1;13
95;3;0;1;1;128;TaskOutputOperator;0.118;1;0;0;1;1
95;4;0;0;16;128;LocalExchangeSinkOperator;0.342;1;0;0;1;2
95;5;1;2;32;128;FilterProject;5.256;128;0;0;128;14
95;6;1;1;1;128;LocalExchangeSinkOperator;1.088;128;0;0;128;7
95;7;1;2;32;128;LocalExchangeSourceOperator;9.088;128;0;0;128;5
95;8;1;1;1;128;Aggregation;1.951;128;0;66560;1;6
95;9;1;0;32;128;LocalExchangeSinkOperator;0.951;1;0;0;1;12
95;10;1;1;1;128;FilterProject;0.687;1;0;0;1;8
95;11;1;0;32;128;FilterProject;1.587;1;0;128;1;9
95;12;1;1;1;128;LocalExchangeSourceOperator;2.447;1;0;0;1;10
95;13;1;0;32;128;PartitionedOutput;2.171;1;0;16896;1;11
95;14;1;2;32;128;ExchangeOperator;3.500;128;0;9088;128;23
95;15;2;2;128;128;FilterProject;22.570;7730246;0;0;7730246;24
95;16;2;1;128;128;LocalExchangeSinkOperator;163.592;7730246;0;0;7730246;17
95;17;2;2;128;128;LocalExchangeSourceOperator;670.520;7730246;0;2107392;7730246;15
95;18;2;1;128;128;HashBuilderOperator;28736.730;7730246;0;41222656;0;16
95;19;2;0;128;128;ExchangeOperator;3690.440;20000000;0;22249472;20000000;26
95;20;2;0;128;128;LookupJoinOperator;3645.390;20000000;0;8431616;7730246;18,19
95;21;2;0;128;128;FilterProject;27811.850;7730246;0;4468992;7730246;20
95;22;2;0;128;128;PartialAggregation;140.160;7730246;0;66432;128;21
95;23;2;0;128;128;PartitionedOutput;26.570;128;0;17216;128;22
95;24;2;2;128;128;ExchangeOperator;248.087;7730246;0;16908288;7730246;29
95;25;3;0;128;128;TableScanOperator;432.444;20000000;0;7778560;20000000;
95;26;3;0;128;128;PartitionedOutput;2045.060;20000000;0;18483968;20000000;25
95;27;4;0;128;128;TableScanOperator;51750.293;7730246;0;196013184;7730246;
95;28;4;0;128;128;FilterProject;1241.690;7730246;0;2176;7730246;27
95;29;4;0;128;128;PartitionedOutput;1743.690;7730246;0;1480704;7730246;28
96;0;0;1;1;160;LocalExchangeSourceOperator;0.034;1;0;0;1;4
96;1;0;1;1;160;ExplainAnalyzeOperator;104.976;1;0;0;1;0
96;2;0;0;16;160;ExchangeOperator;0.055;1;0;0;1;13
96;3;0;1;1;160;TaskOutputOperator;0.122;1;0;0;1;1
96;4;0;0;16;160;LocalExchangeSinkOperator;0.321;1;0;0;1;2
96;5;1;2;40;160;FilterProject;4.154;160;0;0;160;14
96;6;1;1;1;160;LocalExchangeSinkOperator;0.696;160;0;0;160;7
96;7;1;2;40;160;LocalExchangeSourceOperator;8.010;160;0;0;160;5
96;8;1;1;1;160;Aggregation;1.270;160;0;66560;1;6
96;9;1;0;40;160;LocalExchangeSinkOperator;1.177;1;0;0;1;12
96;10;1;1;1;160;FilterProject;0.447;1;0;0;1;8
96;11;1;0;40;160;FilterProject;1.958;1;0;128;1;9
96;12;1;1;1;160;LocalExchangeSourceOperator;2.368;1;0;0;1;10
96;13;1;0;40;160;PartitionedOutput;2.631;1;0;16896;1;11
96;14;1;2;40;160;ExchangeOperator;2.941;160;0;10112;160;23
96;15;2;2;160;160;FilterProject;21.790;7730246;0;0;7730246;24
96;16;2;1;160;160;LocalExchangeSinkOperator;47.249;7730246;0;0;7730246;17
96;17;2;2;160;160;LocalExchangeSourceOperator;955.040;7730246;0;9820160;7730246;15
96;18;2;1;160;160;HashBuilderOperator;15437.740;7730246;0;39272960;0;16
96;19;2;0;160;160;ExchangeOperator;3630.466;20000000;0;21102592;20000000;26
96;20;2;0;160;160;LookupJoinOperator;3868.530;20000000;0;8431616;7730246;18,19
96;21;2;0;160;160;FilterProject;25413.430;7730246;0;4796672;7730246;20
96;22;2;0;160;160;PartialAggregation;143.130;7730246;0;66432;160;21
96;23;2;0;160;160;PartitionedOutput;32.380;160;0;17216;160;22
96;24;2;2;160;160;ExchangeOperator;172.033;7730246;0;2883584;7730246;29
96;25;3;0;160;160;TableScanOperator;438.531;20000000;0;7647232;20000000;
96;26;3;0;160;160;PartitionedOutput;2007.100;20000000;0;14854912;20000000;25
96;27;4;0;160;160;TableScanOperator;59760.372;7730246;0;190255488;7730246;
96;28;4;0;160;160;FilterProject;1133.870;7730246;0;2176;7730246;27
96;29;4;0;160;160;PartitionedOutput;1607.720;7730246;0;1128448;7730246;28
97;0;0;1;1;16;LocalExchangeSourceOperator;0.036;1;0;0;1;4
97;1;0;1;1;16;ExplainAnalyzeOperator;105.115;1;0;0;1;0
97;2;0;0;16;16;ExchangeOperator;0.051;1;0;0;1;13
97;3;0;1;1;16;TaskOutputOperator;0.132;1;0;0;1;1
97;4;0;0;16;16;LocalExchangeSinkOperator;0.339;1;0;0;1;2
97;5;1;2;4;16;FilterProject;1.396;16;0;0;16;14
97;6;1;1;1;16;LocalExchangeSinkOperator;0.305;16;0;0;16;7
97;7;1;2;4;16;LocalExchangeSourceOperator;2.595;16;0;0;16;5
97;8;1;1;1;16;Aggregation;0.624;16;0;66560;1;6
97;9;1;0;4;16;LocalExchangeSinkOperator;0.132;1;0;0;1;12
97;10;1;1;1;16;FilterProject;0.265;1;0;0;1;8
97;11;1;0;4;16;FilterProject;0.246;1;0;128;1;9
97;12;1;1;1;16;LocalExchangeSourceOperator;0.482;1;0;0;1;10
97;13;1;0;4;16;PartitionedOutput;0.524;1;0;16896;1;11
97;14;1;2;4;16;ExchangeOperator;0.907;16;0;1920;16;23
97;15;2;2;16;16;FilterProject;27.860;7730246;0;0;7730246;24
97;16;2;1;16;16;LocalExchangeSinkOperator;42.830;7730246;0;0;7730246;17
97;17;2;2;16;16;LocalExchangeSourceOperator;650.950;7730246;0;557056;7730246;15
97;18;2;1;16;16;HashBuilderOperator;4051.720;7730246;0;57024640;0;16
97;19;2;0;16;16;ExchangeOperator;1580.033;20000000;0;19496960;20000000;26
97;20;2;0;16;16;LookupJoinOperator;1815.991;20000000;0;7907328;7730246;18,19
97;21;2;0;16;16;FilterProject;9023.240;7730246;0;4403456;7730246;20
97;22;2;0;16;16;PartialAggregation;106.920;7730246;0;66176;16;21
97;23;2;0;16;16;PartitionedOutput;2.808;16;0;17216;16;22
97;24;2;2;16;16;ExchangeOperator;270.438;7730246;0;3801088;7730246;29
97;25;3;0;16;16;TableScanOperator;305.079;20000000;0;15162240;20000000;
97;26;3;0;16;16;PartitionedOutput;1904.540;20000000;0;20564736;20000000;25
97;27;4;0;16;16;TableScanOperator;9770.035;7730246;0;31206912;7730246;
97;28;4;0;16;16;FilterProject;814.120;7730246;0;2176;7730246;27
97;29;4;0;16;16;PartitionedOutput;1130.220;7730246;0;1562624;7730246;28
98;0;0;1;1;32;LocalExchangeSourceOperator;0.020;1;0;0;1;4
98;1;0;1;1;32;ExplainAnalyzeOperator;105.246;1;0;0;1;0
98;2;0;0;16;32;ExchangeOperator;0.061;1;0;0;1;13
98;3;0;1;1;32;TaskOutputOperator;0.152;1;0;0;1;1
98;4;0;0;16;32;LocalExchangeSinkOperator;0.320;1;0;0;1;2
98;5;1;2;8;32;FilterProject;2.576;32;0;0;32;14
98;6;1;1;1;32;LocalExchangeSinkOperator;0.520;32;0;0;32;7
98;7;1;2;8;32;LocalExchangeSourceOperator;4.222;32;0;0;32;5
98;8;1;1;1;32;Aggregation;1.031;32;0;66560;1;6
98;9;1;0;8;32;LocalExchangeSinkOperator;0.174;1;0;0;1;12
98;10;1;1;1;32;FilterProject;0.371;1;0;0;1;8
98;11;1;0;8;32;FilterProject;0.332;1;0;128;1;9
98;12;1;1;1;32;LocalExchangeSourceOperator;0.797;1;0;0;1;10
98;13;1;0;8;32;PartitionedOutput;0.533;1;0;16896;1;11
98;14;1;2;8;32;ExchangeOperator;1.437;32;0;2432;32;23
98;15;2;2;32;32;FilterProject;23.710;7730246;0;0;7730246;24
98;16;2;1;32;32;LocalExchangeSinkOperator;66.653;7730246;0;0;7730246;17
98;17;2;2;32;32;LocalExchangeSourceOperator;631.830;7730246;0;843776;7730246;15
98;18;2;1;32;32;HashBuilderOperator;5430.520;7730246;0;46678272;0;16
98;19;2;0;32;32;ExchangeOperator;2490.071;20000000;0;23134208;20000000;26
98;20;2;0;32;32;LookupJoinOperator;2346.530;20000000;0;8431616;7730246;18,19
98;21;2;0;32;32;FilterProject;19385.950;7730246;0;4468992;7730246;20
98;22;2;0;32;32;PartialAggregation;118.120;7730246;0;66176;32;21
98;23;2;0;32;32;PartitionedOutput;5.389;32;0;17216;32;22
98;24;2;2;32;32;ExchangeOperator;256.869;7730246;0;5242880;7730246;29
98;25;3;0;32;32;TableScanOperator;294.132;20000000;0;6623488;20000000;
98;26;3;0;32;32;PartitionedOutput;1968.560;20000000;0;20814592;20000000;25
98;27;4;0;32;32;TableScanOperator;12650.070;7730246;0;50386432;7730246;
98;28;4;0;32;32;FilterProject;923.230;7730246;0;2176;7730246;27
98;29;4;0;32;32;PartitionedOutput;1288.610;7730246;0;1562624;7730246;28
99;0;0;1;1;64;LocalExchangeSourceOperator;0.030;1;0;0;1;4
99;1;0;1;1;64;ExplainAnalyzeOperator;105.631;1;0;0;1;0
99;2;0;0;16;64;ExchangeOperator;0.053;1;0;0;1;13
99;3;0;1;1;64;TaskOutputOperator;0.147;1;0;0;1;1
99;4;0;0;16;64;LocalExchangeSinkOperator;0.342;1;0;0;1;2
99;5;1;2;16;64;FilterProject;5.217;64;0;0;64;14
99;6;1;1;1;64;LocalExchangeSinkOperator;1.100;64;0;0;64;7
99;7;1;2;16;64;LocalExchangeSourceOperator;8.979;64;0;0;64;5
99;8;1;1;1;64;Aggregation;2.005;64;0;66560;1;6
99;9;1;0;16;64;LocalExchangeSinkOperator;0.474;1;0;0;1;12
99;10;1;1;1;64;FilterProject;0.711;1;0;0;1;8
99;11;1;0;16;64;FilterProject;0.858;1;0;128;1;9
99;12;1;1;1;64;LocalExchangeSourceOperator;1.869;1;0;0;1;10
99;13;1;0;16;64;PartitionedOutput;1.365;1;0;16896;1;11
99;14;1;2;16;64;ExchangeOperator;3.363;64;0;7808;64;23
99;15;2;2;64;64;FilterProject;19.890;7730246;0;0;7730246;24
99;16;2;1;64;64;LocalExchangeSinkOperator;102.312;7730246;0;0;7730246;17
99;17;2;2;64;64;LocalExchangeSourceOperator;539.740;7730246;0;1443840;7730246;15
99;18;2;1;64;64;HashBuilderOperator;12942.520;7730246;0;42762496;0;16
99;19;2;0;64;64;ExchangeOperator;4300.167;20000000;0;21069824;20000000;26
99;20;2;0;64;64;LookupJoinOperator;4152.640;20000000;0;8431616;7730246;18,19
99;21;2;0;64;64;FilterProject;37673.990;7730246;0;4468992;7730246;20
99;22;2;0;64;64;PartialAggregation;148.840;7730246;0;66176;64;21
99;23;2;0;64;64;PartitionedOutput;12.803;64;0;17216;64;22
99;24;2;2;64;64;ExchangeOperator;252.647;7730246;0;10420224;7730246;29
99;25;3;0;64;64;TableScanOperator;388.649;20000000;0;3920576;20000000;
99;26;3;0;64;64;PartitionedOutput;2090.840;20000000;0;15235840;20000000;25
99;27;4;0;64;64;TableScanOperator;22700.152;7730246;0;87858688;7730246;
